plan,stratum,consumer,kind,child,child_declared,needed,provided,deficit
2925,HC_DEEP,n3,ADD,n2,0,1,1,0
2925,HC_DEEP,n3,ADD,n0,0,3,3,0
2927,SHIFT,n0,SHIFT,s0,1,2,3,-1
2927,SHIFT,n1,SHIFT,s0,1,2,3,-1
2927,SHIFT,n2,SHIFT,s0,1,3,3,0
2927,SHIFT,n3,SHIFT,n2,0,3,3,0
2927,SHIFT,n4,SHIFT,n3,0,3,3,0
2927,SHIFT,n5,SHIFT,s1,1,4,4,0
2928,HASH,n0,HASH,s1,1,1,4,-3
2928,HASH,n0,HASH,s0,1,3,4,-1
2929,ADD,n0,ADD,s0,1,4,4,0
2929,ADD,n0,ADD,s1,1,7,7,0
2929,ADD,n1,ADD,s1,1,7,7,0
2929,ADD,n1,ADD,s0,1,4,4,0
2929,ADD,n2,ADD,n0,0,1,1,0
2929,ADD,n2,ADD,n1,0,1,1,0
2929,ADD,n3,ADD,s0,1,4,4,0
2929,ADD,n3,ADD,s1,1,7,7,0
2929,ADD,n4,ADD,n3,0,1,1,0
2929,ADD,n4,ADD,n1,0,1,1,0
2930,SUB,n0,SUB,s0,1,10,10,0
2930,SUB,n1,SUB,s0,1,4,10,-6
2930,SUB,n2,SUB,n1,0,5,2,3
2931,THETA,n0,THETA,s1,1,2,4,-2
2931,THETA,n1,THETA,n0,0,3,5,-2
2931,THETA,n2,THETA,s1,1,2,4,-2
2931,THETA,n3,THETA,n0,0,2,5,-3
2932,NTHETA,n0,NTHETA,s0,1,2,4,-2
2933,AGSE,n0,AGSE,s1,1,4,4,0
2933,AGSE,n1,AGSE,s1,1,4,4,0
2933,AGSE,n2,AGSE,s1,1,4,4,0
2933,AGSE,n3,AGSE,n1,0,2,2,0
2933,AGSE,n4,AGSE,s1,1,4,4,0
2935,HC_NONINT,n0,SHIFT,s0,1,3,3,0
2935,HC_NONINT,n1,AGSE,n0,0,2,4,-2
2935,HC_NONINT,n3,HASH,n1,0,1,4,-3
2935,HC_NONINT,n3,HASH,n0,0,2,4,-2
2935,HC_NONINT,n4,HASH,n0,0,1,4,-3
2935,HC_NONINT,n4,HASH,s1,1,21,22,-1
2935,HC_NONINT,n5,AGSE,s1,1,3,22,-19
2936,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,2,4,-2
2936,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
2936,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,2,4,-2
2936,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
2936,HC_SHIFT_UNDER_HASH,n3,HASH,n0,0,1,4,-3
2936,HC_SHIFT_UNDER_HASH,n4,HASH,s1,1,2,4,-2
2936,HC_SHIFT_UNDER_HASH,n4,HASH,n1,0,1,4,-3
2936,HC_SHIFT_UNDER_HASH,n5,HASH,n0,0,1,4,-3
2936,HC_SHIFT_UNDER_HASH,n5,HASH,n3,0,1,4,-3
2937,HC_INT,n0,HASH,s1,1,1,8,-7
2937,HC_INT,n0,HASH,s0,1,1,4,-3
2937,HC_INT,n3,SHIFT,s0,1,4,4,0
2937,HC_INT,n4,HASH,s1,1,6,8,-2
2937,HC_INT,n4,HASH,n3,0,1,4,-3
2938,HC_SINGLE,n2,SUB,s0,1,4,4,0
2939,HC_DEEP,n1,THETA,s0,1,4,5,-1
2941,SHIFT,n0,SHIFT,s0,1,3,3,0
2941,SHIFT,n1,SHIFT,n0,0,4,4,0
2941,SHIFT,n2,SHIFT,s1,1,3,3,0
2942,HASH,n0,HASH,s0,1,1,4,-3
2942,HASH,n0,HASH,s1,1,1,4,-3
2942,HASH,n1,HASH,s2,1,1,4,-3
2942,HASH,n1,HASH,s0,1,3,4,-1
2942,HASH,n2,HASH,n1,0,1,4,-3
2942,HASH,n2,HASH,n0,0,6,7,-1
2942,HASH,n3,HASH,n2,0,3,5,-2
2942,HASH,n3,HASH,s2,1,2,4,-2
2942,HASH,n4,HASH,n0,0,2,7,-5
2942,HASH,n4,HASH,s2,1,2,4,-2
2943,ADD,n0,ADD,s1,1,5,5,0
2943,ADD,n0,ADD,s0,1,4,4,0
2943,ADD,n1,ADD,s0,1,4,4,0
2943,ADD,n1,ADD,s1,1,5,5,0
2943,ADD,n2,ADD,n0,0,1,1,0
2943,ADD,n2,ADD,n1,0,1,1,0
2944,SUB,n0,SUB,s0,1,7,7,0
2945,THETA,n0,THETA,s2,1,4,5,-1
2945,THETA,n1,THETA,s1,1,2,4,-2
2945,THETA,n2,THETA,n0,0,2,4,-2
2946,NTHETA,n0,NTHETA,s0,1,2,4,-2
2946,NTHETA,n1,NTHETA,s0,1,2,4,-2
2946,NTHETA,n2,NTHETA,s0,1,2,4,-2
2946,NTHETA,n3,NTHETA,n1,0,3,4,-1
2946,NTHETA,n4,NTHETA,n0,0,2,4,-2
2947,AGSE,n0,AGSE,s0,1,5,5,0
2947,AGSE,n1,AGSE,s0,1,3,5,-2
2947,AGSE,n2,AGSE,s1,1,3,3,0
2949,HC_NONINT,n0,HASH,s1,1,1,4,-3
2949,HC_NONINT,n0,HASH,s0,1,2,4,-2
2949,HC_NONINT,n2,SHIFT,s0,1,2,4,-2
2950,HC_SHIFT_UNDER_HASH,n0,AGSE,s0,1,4,9,-5
2950,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,2,2,0
2950,HC_SHIFT_UNDER_HASH,n2,SHIFT,s0,1,9,9,0
2950,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,2,4,-2
2950,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,6,8,-2
2951,HC_INT,n0,HASH,s1,1,1,9,-8
2951,HC_INT,n0,HASH,s0,1,1,5,-4
2951,HC_INT,n1,SHIFT,s1,1,9,9,0
2951,HC_INT,n2,AGSE,s0,1,5,5,0
2952,HC_SINGLE,n0,SHIFT,s0,1,9,9,0
2953,HC_DEEP,n0,ADD,s2,1,3,3,0
2953,HC_DEEP,n0,ADD,s0,1,3,3,0
2953,HC_DEEP,n1,SHIFT,s0,1,2,3,-1
2953,HC_DEEP,n3,NTHETA,n0,0,2,4,-2
2953,HC_DEEP,n4,THETA,n0,0,2,4,-2
2953,HC_DEEP,n5,NTHETA,n4,0,3,4,-1
2955,SHIFT,n0,SHIFT,s0,1,2,4,-2
2955,SHIFT,n1,SHIFT,s1,1,2,3,-1
2955,SHIFT,n2,SHIFT,s0,1,4,4,0
2955,SHIFT,n3,SHIFT,s1,1,3,3,0
2956,HASH,n0,HASH,s0,1,1,4,-3
2956,HASH,n0,HASH,s1,1,2,4,-2
2956,HASH,n1,HASH,s1,1,1,4,-3
2956,HASH,n1,HASH,n0,0,1,4,-3
2956,HASH,n2,HASH,s1,1,1,4,-3
2956,HASH,n2,HASH,n0,0,1,4,-3
2956,HASH,n3,HASH,s1,1,1,4,-3
2956,HASH,n3,HASH,s0,1,2,4,-2
2957,ADD,n0,ADD,s0,1,4,4,0
2957,ADD,n0,ADD,s1,1,4,4,0
2957,ADD,n1,ADD,s0,1,4,4,0
2957,ADD,n1,ADD,n0,0,1,1,0
2957,ADD,n2,ADD,s0,1,4,4,0
2957,ADD,n2,ADD,n1,0,1,1,0
2957,ADD,n3,ADD,n2,0,1,1,0
2957,ADD,n3,ADD,n1,0,1,1,0
2958,SUB,n0,SUB,s0,1,7,7,0
2959,THETA,n0,THETA,s2,1,2,4,-2
2960,NTHETA,n0,NTHETA,s1,1,2,4,-2
2960,NTHETA,n1,NTHETA,s0,1,2,4,-2
2960,NTHETA,n2,NTHETA,s0,1,2,4,-2
2960,NTHETA,n3,NTHETA,s0,1,2,4,-2
2960,NTHETA,n4,NTHETA,n3,0,2,4,-2
2960,NTHETA,n5,NTHETA,n0,0,2,4,-2
2961,AGSE,n0,AGSE,s2,1,8,8,0
2961,AGSE,n1,AGSE,n0,0,2,2,0
2961,AGSE,n2,AGSE,s1,1,5,5,0
2961,AGSE,n3,AGSE,s0,1,6,6,0
2963,HC_NONINT,n0,HASH,s1,1,1,9,-8
2963,HC_NONINT,n0,HASH,s0,1,30,272,-242
2963,HC_NONINT,n1,SHIFT,s1,1,9,9,0
2963,HC_NONINT,n2,HASH,n1,0,1,4,-3
2963,HC_NONINT,n2,HASH,s0,1,270,272,-2
2963,HC_NONINT,n4,SHIFT,n1,0,2,4,-2
2964,HC_SHIFT_UNDER_HASH,n1,AGSE,s1,1,3,3,0
2964,HC_SHIFT_UNDER_HASH,n2,AGSE,n1,0,5,5,0
2964,HC_SHIFT_UNDER_HASH,n3,SHIFT,n1,0,4,5,-1
2964,HC_SHIFT_UNDER_HASH,n4,HASH,n1,0,3,5,-2
2964,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,1,4,-3
2965,HC_INT,n0,SHIFT,s1,1,4,4,0
2965,HC_INT,n2,AGSE,n1,0,1,1,0
2965,HC_INT,n3,HASH,n0,0,1,4,-3
2965,HC_INT,n3,HASH,s0,1,3,4,-1
2967,HC_DEEP,n0,THETA,s2,1,2,4,-2
2967,HC_DEEP,n2,HASH,s1,1,1,4,-3
2967,HC_DEEP,n2,HASH,s0,1,3,5,-2
2967,HC_DEEP,n3,NTHETA,s1,1,2,4,-2
2967,HC_DEEP,n4,SHIFT,n0,0,6,6,0
2969,SHIFT,n0,SHIFT,s0,1,9,9,0
2969,SHIFT,n1,SHIFT,s2,1,3,3,0
2969,SHIFT,n2,SHIFT,n1,0,4,4,0
2970,HASH,n0,HASH,s2,1,2,5,-3
2970,HASH,n0,HASH,s0,1,1,4,-3
2970,HASH,n1,HASH,n0,0,1,4,-3
2970,HASH,n1,HASH,s2,1,4,5,-1
2970,HASH,n2,HASH,s2,1,2,5,-3
2970,HASH,n2,HASH,n0,0,1,4,-3
2970,HASH,n3,HASH,s1,1,2,4,-2
2970,HASH,n3,HASH,n0,0,1,4,-3
2970,HASH,n4,HASH,s2,1,3,5,-2
2970,HASH,n4,HASH,n1,0,1,4,-3
2971,ADD,n0,ADD,s0,1,4,4,0
2971,ADD,n0,ADD,s1,1,4,4,0
2971,ADD,n1,ADD,s1,1,4,4,0
2971,ADD,n1,ADD,n0,0,1,1,0
2971,ADD,n2,ADD,s1,1,4,4,0
2971,ADD,n2,ADD,n0,0,1,1,0
2972,SUB,n0,SUB,s0,1,8,8,0
2972,SUB,n1,SUB,s1,1,8,8,0
2972,SUB,n2,SUB,s1,1,6,8,-2
2972,SUB,n3,SUB,s1,1,7,8,-1
2972,SUB,n4,SUB,n1,0,3,2,1
2973,THETA,n0,THETA,s0,1,4,5,-1
2974,NTHETA,n0,NTHETA,s0,1,2,4,-2
2975,AGSE,n0,AGSE,s0,1,3,3,0
2975,AGSE,n1,AGSE,n0,0,2,3,-1
2975,AGSE,n2,AGSE,n0,0,3,3,0
2975,AGSE,n3,AGSE,n0,0,2,3,-1
2975,AGSE,n4,AGSE,n3,0,3,3,0
2975,AGSE,n5,AGSE,n1,0,2,3,-1
2977,HC_NONINT,n0,SUB,s2,1,6,6,0
2977,HC_NONINT,n1,HASH,s0,1,1,4,-3
2977,HC_NONINT,n1,HASH,s2,1,1,6,-5
2977,HC_NONINT,n2,HASH,s2,1,2,6,-4
2977,HC_NONINT,n2,HASH,n0,0,1,4,-3
2977,HC_NONINT,n3,HASH,n0,0,1,4,-3
2977,HC_NONINT,n3,HASH,s2,1,4,6,-2
2977,HC_NONINT,n5,SUB,n2,0,3,1,2
2978,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,9,9,0
2978,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,6,6,0
2978,HC_SHIFT_UNDER_HASH,n2,AGSE,n1,0,3,1,2
2978,HC_SHIFT_UNDER_HASH,n3,SUB,n1,0,2,1,1
2978,HC_SHIFT_UNDER_HASH,n4,HASH,s0,1,16,18,-2
2978,HC_SHIFT_UNDER_HASH,n4,HASH,n0,0,1,6,-5
2979,HC_INT,n0,AGSE,s1,1,4,4,0
2979,HC_INT,n1,SUB,n0,0,2,4,-2
2979,HC_INT,n2,HASH,n0,0,1,4,-3
2979,HC_INT,n2,HASH,n1,0,1,4,-3
2979,HC_INT,n4,SHIFT,s0,1,2,2,0
2979,HC_INT,n5,HASH,n3,0,2,4,-2
2979,HC_INT,n5,HASH,n0,0,1,4,-3
2981,HC_DEEP,n0,SHIFT,s0,1,9,9,0
2981,HC_DEEP,n1,AGSE,s1,1,4,4,0
2981,HC_DEEP,n2,AGSE,n0,0,2,1,1
2981,HC_DEEP,n3,AGSE,s1,1,4,4,0
2981,HC_DEEP,n4,THETA,n3,0,2,4,-2
2981,HC_DEEP,n5,SUB,n3,0,1,4,-3
2983,SHIFT,n0,SHIFT,s0,1,2,3,-1
2983,SHIFT,n1,SHIFT,s0,1,3,3,0
2983,SHIFT,n2,SHIFT,n1,0,4,4,0
2983,SHIFT,n3,SHIFT,n0,0,3,3,0
2983,SHIFT,n4,SHIFT,n0,0,2,3,-1
2984,HASH,n0,HASH,s2,1,1,4,-3
2984,HASH,n0,HASH,s1,1,16,17,-1
2984,HASH,n1,HASH,s0,1,1,4,-3
2984,HASH,n1,HASH,n0,0,21,22,-1
2984,HASH,n2,HASH,s1,1,2,17,-15
2984,HASH,n2,HASH,s0,1,1,4,-3
2985,ADD,n0,ADD,s2,1,4,4,0
2985,ADD,n0,ADD,s1,1,7,7,0
2986,SUB,n0,SUB,s2,1,7,7,0
2986,SUB,n1,SUB,s0,1,7,7,0
2987,THETA,n0,THETA,s0,1,2,4,-2
2987,THETA,n1,THETA,s0,1,2,4,-2
2987,THETA,n2,THETA,s0,1,2,4,-2
2988,NTHETA,n0,NTHETA,s0,1,2,4,-2
2988,NTHETA,n1,NTHETA,n0,0,2,4,-2
2989,AGSE,n0,AGSE,s0,1,3,4,-1
2989,AGSE,n1,AGSE,n0,0,2,3,-1
2989,AGSE,n2,AGSE,s0,1,4,4,0
2989,AGSE,n3,AGSE,n0,0,2,3,-1
2989,AGSE,n4,AGSE,n2,0,1,1,0
2989,AGSE,n5,AGSE,n3,0,2,2,0
2991,HC_NONINT,n0,SHIFT,s0,1,3,6,-3
2991,HC_NONINT,n1,HASH,s0,1,1,6,-5
2991,HC_NONINT,n1,HASH,s1,1,1,4,-3
2991,HC_NONINT,n2,AGSE,s0,1,5,6,-1
2991,HC_NONINT,n3,AGSE,s0,1,6,6,0
2991,HC_NONINT,n4,HASH,n3,0,2,4,-2
2991,HC_NONINT,n4,HASH,n2,0,2,4,-2
2992,HC_SHIFT_UNDER_HASH,n0,HASH,s1,1,2,6,-4
2992,HC_SHIFT_UNDER_HASH,n0,HASH,s0,1,1,5,-4
2992,HC_SHIFT_UNDER_HASH,n1,SUB,s0,1,5,5,0
2992,HC_SHIFT_UNDER_HASH,n2,SHIFT,s0,1,2,5,-3
2992,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,4,6,-2
2992,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
2992,HC_SHIFT_UNDER_HASH,n4,HASH,s1,1,4,6,-2
2992,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,1,4,-3
2992,HC_SHIFT_UNDER_HASH,n5,SHIFT,n1,0,4,4,0
2993,HC_INT,n1,SHIFT,s0,1,6,6,0
2993,HC_INT,n2,SHIFT,s0,1,2,6,-4
2993,HC_INT,n3,HASH,s0,1,1,6,-5
2993,HC_INT,n3,HASH,n0,0,1,4,-3
2993,HC_INT,n4,HASH,s1,1,1,4,-3
2993,HC_INT,n4,HASH,n2,0,2,4,-2
2995,HC_DEEP,n0,NTHETA,s0,1,2,4,-2
2995,HC_DEEP,n1,SHIFT,s0,1,3,4,-1
2995,HC_DEEP,n2,AGSE,s0,1,4,4,0
2995,HC_DEEP,n3,NTHETA,n2,0,2,4,-2
2995,HC_DEEP,n4,AGSE,n2,0,2,4,-2
2997,SHIFT,n0,SHIFT,s0,1,4,4,0
2997,SHIFT,n1,SHIFT,n0,0,6,6,0
2997,SHIFT,n2,SHIFT,n1,0,6,6,0
2997,SHIFT,n3,SHIFT,n1,0,3,6,-3
2997,SHIFT,n4,SHIFT,s1,1,2,2,0
2998,HASH,n0,HASH,s0,1,2,4,-2
2998,HASH,n0,HASH,s1,1,1,4,-3
2998,HASH,n1,HASH,s1,1,1,4,-3
2998,HASH,n1,HASH,n0,0,33,35,-2
2999,ADD,n0,ADD,s0,1,4,4,0
2999,ADD,n0,ADD,s1,1,5,5,0
2999,ADD,n1,ADD,s0,1,4,4,0
2999,ADD,n1,ADD,s1,1,5,5,0
3000,SUB,n0,SUB,s0,1,7,7,0
3000,SUB,n1,SUB,n0,0,2,1,1
3000,SUB,n2,SUB,n0,0,2,1,1
3000,SUB,n3,SUB,s1,1,8,8,0
3000,SUB,n4,SUB,n3,0,7,3,4
3000,SUB,n5,SUB,n3,0,4,3,1
3001,THETA,n0,THETA,s0,1,4,5,-1
3001,THETA,n1,THETA,n0,0,2,4,-2
3001,THETA,n2,THETA,s0,1,2,5,-3
3001,THETA,n3,THETA,n1,0,3,5,-2
3002,NTHETA,n0,NTHETA,s0,1,2,4,-2
3003,AGSE,n0,AGSE,s0,1,4,4,0
3003,AGSE,n1,AGSE,n0,0,1,2,-1
3005,HC_NONINT,n0,AGSE,s2,1,4,9,-5
3005,HC_NONINT,n1,AGSE,s2,1,3,9,-6
3005,HC_NONINT,n2,AGSE,n1,0,2,3,-1
3005,HC_NONINT,n3,AGSE,n1,0,3,3,0
3005,HC_NONINT,n4,HASH,n2,0,1,4,-3
3005,HC_NONINT,n4,HASH,n0,0,2,4,-2
3005,HC_NONINT,n5,SHIFT,s2,1,9,9,0
3006,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,7,7,0
3006,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,2,4,-2
3006,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
3006,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,3,4,-1
3006,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,1,7,-6
3006,HC_SHIFT_UNDER_HASH,n3,HASH,s2,1,2,4,-2
3006,HC_SHIFT_UNDER_HASH,n4,HASH,n1,0,1,4,-3
3006,HC_SHIFT_UNDER_HASH,n4,HASH,n2,0,3,4,-1
3006,HC_SHIFT_UNDER_HASH,n5,AGSE,s2,1,4,4,0
3007,HC_INT,n0,SHIFT,s1,1,9,10,-1
3007,HC_INT,n1,HASH,s1,1,8,10,-2
3007,HC_INT,n1,HASH,n0,0,1,4,-3
3007,HC_INT,n2,AGSE,s0,1,6,6,0
3009,HC_DEEP,n0,AGSE,s0,1,3,4,-1
3009,HC_DEEP,n1,SUB,s0,1,4,4,0
3009,HC_DEEP,n3,AGSE,n0,0,2,2,0
3011,SHIFT,n0,SHIFT,s0,1,3,3,0
3011,SHIFT,n1,SHIFT,n0,0,3,3,0
3011,SHIFT,n2,SHIFT,s1,1,4,4,0
3011,SHIFT,n3,SHIFT,n1,0,4,4,0
3011,SHIFT,n4,SHIFT,n2,0,3,3,0
3011,SHIFT,n5,SHIFT,s2,1,2,2,0
3012,HASH,n0,HASH,s0,1,2,17,-15
3012,HASH,n0,HASH,s1,1,1,4,-3
3012,HASH,n1,HASH,s1,1,1,4,-3
3012,HASH,n1,HASH,s0,1,16,17,-1
3012,HASH,n2,HASH,n0,0,3,17,-14
3012,HASH,n2,HASH,s1,1,1,4,-3
3012,HASH,n3,HASH,n0,0,3,17,-14
3012,HASH,n3,HASH,s1,1,1,4,-3
3012,HASH,n4,HASH,n1,0,1,4,-3
3012,HASH,n4,HASH,n0,0,15,17,-2
3013,ADD,n0,ADD,s0,1,4,4,0
3013,ADD,n0,ADD,s1,1,6,6,0
3013,ADD,n1,ADD,s1,1,6,6,0
3013,ADD,n1,ADD,n0,0,1,1,0
3013,ADD,n2,ADD,n1,0,1,1,0
3013,ADD,n2,ADD,s1,1,6,6,0
3013,ADD,n3,ADD,s0,1,4,4,0
3013,ADD,n3,ADD,n1,0,1,1,0
3013,ADD,n4,ADD,s0,1,4,4,0
3013,ADD,n4,ADD,n1,0,1,1,0
3014,SUB,n0,SUB,s0,1,10,10,0
3015,THETA,n0,THETA,s0,1,2,4,-2
3015,THETA,n1,THETA,s0,1,3,4,-1
3016,NTHETA,n0,NTHETA,s2,1,2,4,-2
3016,NTHETA,n1,NTHETA,s1,1,2,4,-2
3017,AGSE,n0,AGSE,s2,1,3,4,-1
3017,AGSE,n1,AGSE,s2,1,4,4,0
3017,AGSE,n2,AGSE,s2,1,4,4,0
3017,AGSE,n3,AGSE,s0,1,3,4,-1
3017,AGSE,n4,AGSE,s0,1,4,4,0
3019,HC_NONINT,n0,HASH,s0,1,1,4,-3
3019,HC_NONINT,n0,HASH,s1,1,2,8,-6
3019,HC_NONINT,n1,AGSE,s1,1,5,8,-3
3019,HC_NONINT,n2,SUB,s1,1,8,8,0
3019,HC_NONINT,n3,SUB,n1,0,3,1,2
3020,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,9,11,-2
3020,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
3020,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,9,11,-2
3020,HC_SHIFT_UNDER_HASH,n3,SHIFT,n0,0,2,4,-2
3020,HC_SHIFT_UNDER_HASH,n5,SUB,s0,1,6,6,0
3021,HC_INT,n0,HASH,s1,1,1,7,-6
3021,HC_INT,n0,HASH,s0,1,1,4,-3
3021,HC_INT,n1,SUB,s1,1,7,7,0
3021,HC_INT,n2,HASH,s1,1,1,7,-6
3021,HC_INT,n2,HASH,s0,1,1,4,-3
3021,HC_INT,n3,AGSE,n1,0,1,1,0
3021,HC_INT,n4,SUB,s1,1,6,7,-1
3021,HC_INT,n5,SUB,n0,0,4,2,2
3023,HC_DEEP,n0,HASH,s2,1,1,4,-3
3023,HC_DEEP,n0,HASH,s1,1,2,5,-3
3023,HC_DEEP,n1,HASH,n0,0,2,4,-2
3023,HC_DEEP,n1,HASH,s1,1,3,5,-2
3023,HC_DEEP,n3,SHIFT,n1,0,9,9,0
3025,SHIFT,n0,SHIFT,s1,1,9,9,0
3025,SHIFT,n1,SHIFT,s1,1,6,9,-3
3025,SHIFT,n2,SHIFT,n0,0,3,9,-6
3025,SHIFT,n3,SHIFT,n0,0,9,9,0
3025,SHIFT,n4,SHIFT,n0,0,4,9,-5
3026,HASH,n0,HASH,s0,1,1,4,-3
3026,HASH,n0,HASH,s1,1,3,5,-2
3026,HASH,n1,HASH,s1,1,2,5,-3
3026,HASH,n1,HASH,s0,1,1,4,-3
3026,HASH,n2,HASH,s1,1,2,5,-3
3026,HASH,n2,HASH,n0,0,2,4,-2
3027,ADD,n0,ADD,s1,1,4,4,0
3027,ADD,n0,ADD,s0,1,3,3,0
3027,ADD,n1,ADD,s0,1,3,3,0
3027,ADD,n1,ADD,s1,1,4,4,0
3027,ADD,n2,ADD,s1,1,4,4,0
3027,ADD,n2,ADD,s0,1,3,3,0
3027,ADD,n3,ADD,s0,1,3,3,0
3027,ADD,n3,ADD,n2,0,1,1,0
3028,SUB,n0,SUB,s0,1,8,8,0
3028,SUB,n1,SUB,n0,0,1,2,-1
3028,SUB,n2,SUB,n0,0,3,2,1
3029,THETA,n0,THETA,s0,1,2,4,-2
3029,THETA,n1,THETA,n0,0,6,7,-1
3029,THETA,n2,THETA,s1,1,2,4,-2
3029,THETA,n3,THETA,s2,1,2,4,-2
3030,NTHETA,n0,NTHETA,s0,1,2,4,-2
3030,NTHETA,n1,NTHETA,n0,0,2,4,-2
3030,NTHETA,n2,NTHETA,n1,0,2,4,-2
3030,NTHETA,n3,NTHETA,n0,0,2,4,-2
3031,AGSE,n0,AGSE,s2,1,5,5,0
3031,AGSE,n1,AGSE,s1,1,3,3,0
3033,HC_NONINT,n0,HASH,s1,1,1,4,-3
3033,HC_NONINT,n0,HASH,s0,1,2,4,-2
3033,HC_NONINT,n1,AGSE,s0,1,4,4,0
3033,HC_NONINT,n2,AGSE,n0,0,1,2,-1
3034,HC_SHIFT_UNDER_HASH,n0,SHIFT,s2,1,6,6,0
3034,HC_SHIFT_UNDER_HASH,n1,AGSE,n0,0,2,2,0
3034,HC_SHIFT_UNDER_HASH,n2,SHIFT,n1,0,2,4,-2
3034,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,1,4,-3
3034,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
3034,HC_SHIFT_UNDER_HASH,n4,SHIFT,n0,0,2,2,0
3035,HC_INT,n0,SHIFT,s0,1,4,4,0
3035,HC_INT,n1,SHIFT,s0,1,3,4,-1
3035,HC_INT,n2,SHIFT,s1,1,4,6,-2
3035,HC_INT,n3,SHIFT,n1,0,9,9,0
3035,HC_INT,n4,HASH,n2,0,1,4,-3
3035,HC_INT,n4,HASH,s1,1,4,6,-2
3037,HC_DEEP,n0,SUB,s1,1,6,6,0
3037,HC_DEEP,n2,ADD,n1,0,2,2,0
3037,HC_DEEP,n2,ADD,s1,1,4,6,-2
3037,HC_DEEP,n3,THETA,s0,1,2,4,-2
3037,HC_DEEP,n4,ADD,s1,1,4,6,-2
3037,HC_DEEP,n4,ADD,n1,0,2,2,0
3037,HC_DEEP,n5,NTHETA,n0,0,2,4,-2
3039,SHIFT,n0,SHIFT,s0,1,6,6,0
3039,SHIFT,n1,SHIFT,s1,1,4,4,0
3039,SHIFT,n2,SHIFT,s0,1,2,6,-4
3040,HASH,n0,HASH,s0,1,1,4,-3
3040,HASH,n0,HASH,s2,1,1,4,-3
3040,HASH,n1,HASH,s0,1,1,4,-3
3040,HASH,n1,HASH,s2,1,1,4,-3
3040,HASH,n2,HASH,n1,0,2,4,-2
3040,HASH,n2,HASH,s1,1,1,4,-3
3040,HASH,n3,HASH,n0,0,2,4,-2
3040,HASH,n3,HASH,s1,1,1,4,-3
3041,ADD,n0,ADD,s1,1,4,4,0
3041,ADD,n0,ADD,s0,1,4,4,0
3042,SUB,n0,SUB,s1,1,7,7,0
3042,SUB,n1,SUB,s1,1,6,7,-1
3043,THETA,n0,THETA,s0,1,2,4,-2
3043,THETA,n1,THETA,n0,0,4,5,-1
3043,THETA,n2,THETA,s0,1,2,4,-2
3043,THETA,n3,THETA,n2,0,3,4,-1
3043,THETA,n4,THETA,n2,0,3,4,-1
3044,NTHETA,n0,NTHETA,s1,1,2,4,-2
3044,NTHETA,n1,NTHETA,n0,0,2,4,-2
3045,AGSE,n0,AGSE,s0,1,4,4,0
3045,AGSE,n1,AGSE,s1,1,3,3,0
3047,HC_NONINT,n0,HASH,s0,1,2,4,-2
3047,HC_NONINT,n0,HASH,s1,1,1,4,-3
3048,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,8,8,0
3048,HC_SHIFT_UNDER_HASH,n1,SHIFT,s0,1,3,3,0
3048,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,6,8,-2
3048,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
3048,HC_SHIFT_UNDER_HASH,n3,SHIFT,s1,1,6,8,-2
3048,HC_SHIFT_UNDER_HASH,n4,SHIFT,n3,0,9,9,0
3049,HC_INT,n0,HASH,s2,1,1,4,-3
3049,HC_INT,n0,HASH,s1,1,1,4,-3
3049,HC_INT,n2,AGSE,s1,1,4,4,0
3049,HC_INT,n3,HASH,n1,0,1,4,-3
3049,HC_INT,n3,HASH,s2,1,1,4,-3
3049,HC_INT,n4,SUB,n0,0,3,2,1
3049,HC_INT,n5,AGSE,n3,0,4,3,1
3050,HC_SINGLE,n0,SUB,s1,1,4,4,0
3050,HC_SINGLE,n1,SHIFT,s1,1,4,4,0
3051,HC_DEEP,n0,SUB,s0,1,6,8,-2
3051,HC_DEEP,n1,SHIFT,s0,1,3,8,-5
